id,name,address,longitude,latitude,district,brand_type,subway_count,bus_count,restaurant_count,competitor_count
B0J0XDBWFR,瑞幸咖啡(清河路秋霞楼店),清河路4-8号秋霞楼商场底商,121.250529,31.385818,嘉定区,本土连锁,0,5,7,6
B0K1GCR71K,贝拉咖啡BELLACAFE,古猗园1399弄1327号,121.305188,31.308034,嘉定区,独立/精品,1,5,3,9
B0KDTD9E2G,Tims天好咖啡(中骏璟尚店),安亭镇逸亭路79号12幢107室,121.161625,31.285825,嘉定区,国际连锁,1,8,12,14
B0H3ZOGST1,憨豆咖啡(茹水路店),嘉怡别墅西门南200米,121.273596,31.38733,嘉定区,独立/精品,0,7,0,2
B0JUXLPP5X,库迪咖啡(嘉定同济科技园店),安亭镇杭桂路1221弄45号(书香居东1门西侧),121.21053,31.279359,嘉定区,本土连锁,0,3,4,4
B0HKDDWAP3,Manner Coffee(嘉亭荟城市生活广场店),墨玉南路1055-1077号嘉亭荟城市生活广场西区F1层,121.162179,31.287788,嘉定区,本土连锁,1,10,13,14
B0HKYHU667,RED KA红咖(州桥老街店),博乐路与嘉定东大街交叉口南40米,121.252436,31.384786,嘉定区,独立/精品,0,7,7,10
B0JDX1AM44,瑞幸咖啡(嘉定万创坊店),集安智路176号Life Bazaa万创坊底商,121.172276,31.268823,嘉定区,本土连锁,0,4,3,7
B0L66S3R49,肯悦咖啡新江桥店,虞姬墩路506号,121.343064,31.255852,嘉定区,独立/精品,1,6,6,5
B0G2UL4048,瑞幸咖啡(南翔大润发店),南翔镇沪宜公路1000号一层,121.305541,31.292073,嘉定区,本土连锁,0,8,4,7
B0JRCH6JKY,Cido coffee系多咖啡(仁丰金元大厦店),永盛路1218号仁丰金元大厦105室,121.255423,31.347164,嘉定区,独立/精品,0,7,4,12
B0LDTU6GVS,BeanStar比星咖啡(上海嘉定安研路店),荣威大道与名爵三路交叉口东南100米,121.190404,31.27679,嘉定区,本土连锁,0,4,4,4
B0J05SWARC,M Stand(安亭国际汽车城店),博园路7586号竖筒一层(近飞凡交付中心),121.16784,31.281739,嘉定区,本土连锁,0,4,3,2
B0FFJ9SOPN,Max Coffee此食此刻,工业区城北路1818号金融谷1号楼,121.218411,31.413772,嘉定区,独立/精品,0,1,3,1
B0FFKUNCWB,瑞幸咖啡(安亭财富广场店)(装修中),曹安公路5616号安亭财富广场一层109号,121.162075,31.28957,嘉定区,本土连锁,1,10,14,14
B0J27SGIA9,库迪咖啡(安亭财富广场店),曹安公路5616号安亭财富广场1F层(美食街内),121.161575,31.289675,嘉定区,本土连锁,1,10,13,14
B0K25ASQM2,知囍蛋糕咖啡甜品,塔城路734号-2号,121.238921,31.373142,嘉定区,独立/精品,0,5,2,4
B0H1UO0EPY,上海嘉定福朋喜来登酒店·大堂吧,叶城路866号,121.25067,31.365166,嘉定区,独立/精品,0,7,4,4
B0K3FURVRV,TRAIN BREW咖啡健身馆,云谷路790号,121.252727,31.337093,嘉定区,独立/精品,0,5,0,2
B0KD19A6ZE,luckin coffee 瑞幸咖啡(嘉定大橘邻里店),胜竹路2188号嘉定大橘邻里F1层,121.249535,31.401677,嘉定区,本土连锁,0,8,7,4
B0JG3HUDI8,星巴克(上海永盛路店),叶城路1118号,121.245319,31.36304,嘉定区,国际连锁,0,6,6,2
B0KG3CQKY9,luckin coffee 瑞幸咖啡(徐行嘉璞里市集店),启宁路与桃红路交叉口西南60米,121.27802,31.416825,嘉定区,本土连锁,0,8,0,2
B0K2ACWARE,Pull-Tab拉环咖啡(上海市嘉定区安亭店),安亭镇进明渡路346号1层,121.176568,31.283511,嘉定区,本土连锁,1,7,5,11
B0JRXC7XW9,库迪咖啡(沙河园区店),江桥镇沙河路66号1号楼A6室(近鹤旋东路路口),121.332589,31.238928,嘉定区,本土连锁,1,3,1,7
B0L127VCKI,HAOOO COFFEE好好咖啡(南翔印象城店),南翔镇听雪园路77弄2号楼101,121.305411,31.306205,嘉定区,独立/精品,1,3,3,9
B0FFK9CWQD,子啡鱼咖啡馆(疁城新天地店),塔城路295号疁城新天地19幢110-111室,121.256561,31.382933,嘉定区,独立/精品,0,6,4,14
B0J2ARU02J,luckin coffee 瑞幸咖啡(嘉莲华国际商业广场店),曹安路2206号嘉莲华国际商业广场F1层,121.345332,31.259919,嘉定区,本土连锁,1,5,6,5
B0JRBU8L85,Tims天好咖啡(嘉定宝龙捷枫店),阿克苏路1099号,121.259558,31.346073,嘉定区,国际连锁,0,7,6,16
B0LGA9MTDZ,luckin coffee 瑞幸咖啡(万立城店),安悦路与进明渡路交叉口北40米,121.178525,31.283525,嘉定区,本土连锁,1,8,6,13
B0KR5OON7M,瑞幸咖啡(金地威新嘉定智造园店),银龙路258号金地威新产业园一层大堂,121.188843,31.344459,嘉定区,本土连锁,0,3,5,4
B0KDV7N7I3,星巴克上海嘉亭荟二期1F店,墨玉南路909号,121.16444,31.283683,嘉定区,国际连锁,0,7,8,8
B00155875G,伊诺咖啡(上海万商灯饰市场店),回城南路1128号,121.255224,31.361579,嘉定区,独立/精品,0,1,1,1
B0L29ARGR3,b3coffee必三咖啡(南翔印象城店),陈翔公路2299号(陈翔公路地铁站3号口步行250米),121.305986,31.304724,嘉定区,独立/精品,1,3,3,10
B0J3MCHH13,库迪咖啡(蓝天创业广场店),南翔镇银翔路655号蓝天创业广场1层大堂,121.322021,31.289501,嘉定区,本土连锁,0,6,21,10
B0I2DHSL09,AndAgain Cafe又又咖啡,永盛路2795号,121.241245,31.370354,嘉定区,独立/精品,0,5,2,4
B0K11REAZA,肯悦咖啡南翔银翔路店,银翔路,121.320904,31.288962,嘉定区,独立/精品,0,9,21,10
B0L1DCUKSH,瑞幸咖啡,嘉年路与惠柏路交叉口东80米,121.283575,31.294725,嘉定区,本土连锁,0,8,0,1
B0K2OR69A8,半亩嘉禾·国潮美学空间,南翔解放街206号,121.308393,31.290658,嘉定区,独立/精品,0,10,5,7
B0FFKJRT3R,Costa Coffee(上海瑞金医院北院店),希望路999号门诊部二楼专家门诊旁边,121.259275,31.336375,嘉定区,国际连锁,0,4,0,4
B0J229Y4M4,星巴克(上海安亭隽悦荟店),于塘南路450弄1号105室上海安亭隽悦荟店,121.191674,31.294729,嘉定区,国际连锁,0,8,2,3
B0KDC9QU91,luckin coffee 瑞幸咖啡(外青松公路店),外青松公路与外钱公路交叉口西北100米,121.173757,31.359334,嘉定区,本土连锁,0,5,1,4
B0KG4HMJUK,luckin coffee 瑞幸咖啡(八润幻月城店),芳礼路161号,121.314599,31.312015,嘉定区,本土连锁,0,5,1,6
B0JGLCH1QX,Manner Coffee(中冶祥腾城市广场店),真南路4368号中冶祥腾城市广场1层,121.321391,31.294989,嘉定区,本土连锁,1,6,6,6
B0G1Z6288G,BAKING DREAMS(菊园科创大厦店),胜竹路1399号菊园科创大厦,121.26642,31.403416,嘉定区,独立/精品,1,3,3,2
B0KKGN75O3,luckin coffee 瑞幸咖啡(丰庄二村店),丰庄路与新侯路交叉口南40米,121.363605,31.246529,嘉定区,本土连锁,0,9,2,3
B0L1PG3LQ8,瑞幸咖啡,江桥镇爱特路185弄89号,121.316425,31.231875,嘉定区,本土连锁,0,3,3,2
B0L24DOI1G,库迪咖啡(南翔智地B区店),沪宜公路1082号,121.304126,31.294929,嘉定区,本土连锁,0,7,12,7
B0JRV5NI5N,库迪咖啡(安亭万立城店),安亭镇进明渡路257号一层优品鲜超市内,121.178728,31.282888,嘉定区,本土连锁,1,7,6,13
B0LB1CSHN7,肯悦咖啡嘉定西店,柳梁路155弄4号106.107室,121.227622,31.376748,嘉定区,独立/精品,1,7,1,5
B0HKULXYA6,M SEED COFFEE(慧创国际店),金沙江西路1555弄361号1楼,121.330637,31.238341,嘉定区,独立/精品,0,3,3,9
B0JK4ZP8OH,瑞幸咖啡(嘉定宝龙中心店),希望路689号嘉定宝龙中心6号楼底商,121.265848,31.340212,嘉定区,本土连锁,0,3,0,3
B0JDXPFACY,瑞幸咖啡(虹丰生活广场店),曹安公路2688号虹丰生活广场底商(临洮路地铁站1号口旁),121.33163,31.263478,嘉定区,本土连锁,1,2,0,3
B0LG1Y1AJK,M Stand(上海江桥万达广场店),万达广场(上海江桥店)(金运路地铁站1号口步行300米),121.32468,31.240634,嘉定区,本土连锁,0,5,15,18
B0LGB73A58,尧YAO·茶.咖.酒,白银路333弄58号104室-1,121.260262,31.351393,嘉定区,独立/精品,0,8,6,11
B0LAZRW9SY,肯悦咖啡城中店,城中路2号,121.253475,31.373375,嘉定区,独立/精品,0,6,0,6
B0JBYCUAOW,Manner Coffee(上海南翔太茂商业广场店),丰翔路3168号上海南翔太茂商业广场F1层,121.325451,31.298934,嘉定区,本土连锁,1,5,2,8
B0JDMMRM3F,库迪咖啡(安亭泛乐城店),墨玉路1080号曼度泛乐城2层扶梯处,121.162577,31.288044,嘉定区,本土连锁,1,10,13,14
B0LRZU3AKF,库迪咖啡(曹安公路申喆汇店),曹安公路4031号,121.267425,31.273875,嘉定区,本土连锁,0,2,7,3
B0L67XYYWZ,星巴克(上海嘉定山姆会员商店店),惠亚路117号1幢第1层L1-101单元,121.293815,31.300036,嘉定区,国际连锁,0,6,1,2
B0I1RY1JRW,Manner Coffee(百联嘉定购物中心店),澄浏中路3172号百联嘉定购物中心1F层,121.278565,31.384954,嘉定区,本土连锁,0,5,1,5
B0KGBU1S5W,luckin coffee 瑞幸咖啡(上海百有商城店),百有商城西门旁,121.279952,31.326467,嘉定区,本土连锁,0,2,7,7
B0L1798JFX,喜之树·咖啡·烘焙,崇福路422号(马陆地铁站2号口步行400米),121.2808,31.319244,嘉定区,独立/精品,1,1,0,1
B0KA2AEI7C,库迪咖啡(嘉定极氪总部店),景域大道88号(1号楼大堂),121.316725,31.229025,嘉定区,本土连锁,0,0,3,3
B0L66N7CT0,luckin coffee 瑞幸咖啡(花都荟店),城中路2号花都荟,121.252673,31.373572,嘉定区,本土连锁,0,8,0,6
B0JA9ZI8WW,Manner Coffee(花都荟店),城中路2号花都荟F1层,121.253235,31.373454,嘉定区,本土连锁,0,6,0,6
B0K64MNYFA,luckin coffee 瑞幸咖啡(黄渡·绿苑南路店),黄渡·绿苑南路与文化街交叉口东南80米,121.218074,31.264178,嘉定区,本土连锁,0,4,1,2
B0K0M5JD7I,瑞幸咖啡(仓场路迎园三坊南门店),仓场路2716号广场底商,121.266831,31.381503,嘉定区,本土连锁,0,9,2,4
B0J1VCC1JY,瑞幸咖啡(昌吉路店),昌吉路225号一层3室,121.160239,31.295115,嘉定区,本土连锁,0,5,2,2
B0K1PRNSMQ,luckin coffee 瑞幸咖啡(嘉海雅苑店),嘉峪关路437号底商,121.315885,31.2707,嘉定区,本土连锁,0,5,2,2
B0LU2MVCQN,BeanStar比星咖啡(上海江桥万达店),金沙江西路1051号1F比星咖啡,121.325625,31.240025,嘉定区,本土连锁,0,4,13,16
B0JULC0FRN,星巴克(三德广场店),墨玉南路1080号地上1层124铺位,121.163787,31.288064,嘉定区,国际连锁,1,10,13,15
B0J21LDKMP,瑞幸咖啡(海波路店),海波路615号yoho街区底商,121.335749,31.268214,嘉定区,本土连锁,0,3,3,2
B0JK4ZR9AG,瑞幸咖啡(金沙路店),金沙路259号底商,121.256549,31.386076,嘉定区,本土连锁,0,6,2,8
B0JGZ5AT0H,Creeper Coffee(嘉定老城店),梅园路25-3号,121.244927,31.379395,嘉定区,独立/精品,0,4,4,4
B0LRK7JK7U,缓冲地带精酿小酒馆(嘉定宝龙店),阿克苏路1099号嘉定宝龙广场2楼(姚稷大铁锅旁),121.260175,31.345425,嘉定区,独立/精品,0,8,6,16
B0KA6XI64G,luckin coffee 瑞幸咖啡(南翔558商业生活广场店),德华路558号南翔558商业生活广场F1层,121.308808,31.293304,嘉定区,本土连锁,0,10,5,8
B0KAZ7FSHB,luckin coffee 瑞幸咖啡(菊园智慧中心店),盘安路501号菊园智慧中心F1层,121.231421,31.384891,嘉定区,本土连锁,0,2,0,1
B0JRR7UTFP,库迪咖啡(上师大天华学院店),汇源路610号(上师大天华学院西北门对面),121.199658,31.411595,嘉定区,本土连锁,0,3,1,6
B0L02ZMOCZ,瑞幸咖啡(龙湖上海江桥欢肆店),金园二路218号龙湖上海江桥欢肆,121.314925,31.262875,嘉定区,本土连锁,1,0,4,5
B0K3G58MUQ,袋鼠咖啡厅,嘉朱生态桂花园袋鼠活动区,121.162071,31.422481,嘉定区,独立/精品,0,0,0,1
B0K6ACRNIS,书院咖啡,嘉定别墅花园酒店西南门旁,121.25134,31.383065,嘉定区,独立/精品,0,7,8,13
B0KU29URJC,Manner Coffee(信业购物中心店),柳湖路与仓桥村路交叉口南80米,121.248512,31.396418,嘉定区,本土连锁,0,7,8,8
B0KKNG4XKX,库迪咖啡(嘉定包装城店),宝安公路3705弄1号上海包装城大楼,121.268601,31.325696,嘉定区,本土连锁,0,3,3,4
B0L6OHGI76,BeanStar比星咖啡(上海嘉定宝龙广场店),宝龙广场1F 1号门内比星咖啡,121.260267,31.344841,嘉定区,本土连锁,0,6,6,14
B0JK9ZDU55,Pull-Tab拉环咖啡(上海市嘉定区信业店)(暂停营业),嘉定环城路762弄信业购物中心5号楼,121.248401,31.395906,嘉定区,本土连锁,0,8,8,8
B0FFGXQ0FK,星巴克(迪士尼小镇店),申迪西路255弄迪士尼小镇602号(迪士尼世界商店旁),121.661992,31.13908,浦东新区,国际连锁,0,2,6,4
B0JD1Z3S3Y,Blue Bottle Coffee蓝瓶咖啡(前滩店),东育路595号1幢及2幢地下1层04-06单元,121.48369,31.151461,浦东新区,国际连锁,1,5,22,30
B0FFGF4CTX,星巴克(陆家嘴国际华城店),张杨路1553号(源深体育中心地铁站1号口步行230米),121.53742,31.234465,浦东新区,国际连锁,1,4,5,10
B0FFH8HTJ7,星巴克(森宏生活广场店),长清路1200弄37号1楼2101室,121.49243,31.149206,浦东新区,国际连锁,1,7,5,4
B0FFKXB3PD,星巴克(张杨路店),张杨路655号,121.518693,31.229111,浦东新区,国际连锁,1,12,30,57
B0FFFHBJIW,星巴克臻选(惠南世纪联华店),城东路384号1楼MSGC2单元,121.763736,31.053218,浦东新区,国际连锁,1,12,6,8
B0J2NRI9DY,Peet's Coffee皮爷咖啡(上海世博源店),周家渡路209号世博源3区1层(国展路沿街),121.492575,31.181873,浦东新区,国际连锁,3,7,7,13
B0J0TCVLQW,星巴克(上海漫乐城店),齐河路258号上海漫乐城L1层L124、L132,121.503556,31.179138,浦东新区,国际连锁,1,8,6,3
B0GK0P8DZP,Peet's Coffee皮爷咖啡(长泰广场店),祖冲之路1239弄6号长泰广场1层05-158室,121.602261,31.20544,浦东新区,国际连锁,1,6,17,17
B0FFIWV6HH,瑞幸咖啡(上海湾店),浦东南路1138号上海湾广场一层116室,121.51561,31.2274,浦东新区,本土连锁,1,9,21,52
B0JDYROSSA,一尺花园(江镇河岸店),江镇西街71号林隐艺术中心(地面停车场),121.74361,31.171467,浦东新区,独立/精品,0,4,4,3
B0HGXBUURF,LAVAZZA拉瓦萨咖啡(上海前滩晶耀店),耀体路308号一层L133A店铺,121.477761,31.152299,浦东新区,国际连锁,1,9,27,41
B0FFHP4EXV,星巴克(丁香国际商业中心店),丁香路880弄丁香国际商业中心L1层L101+102号单元,121.551688,31.2255,浦东新区,国际连锁,1,9,7,12
B0I17CQZ5U,星巴克臻选(上海佛罗伦萨小镇二期店),卓耀路58弄1-365号上海佛罗伦萨小镇(上海名品奥特莱斯)F1层M10,121.765488,31.194608,浦东新区,国际连锁,0,3,2,7
B0FFIXJ26S,星巴克(前滩世贸中心店),东育路255弄前滩世贸中心项目一期8号楼1层101单元,121.482336,31.157102,浦东新区,国际连锁,1,7,15,29
B0GK07CGVK,Komeda's Coffee 口美达咖啡(前滩店),,121.470616,31.148418,浦东新区,独立/精品,0,5,1,11
B0H31SW3OX,棉里咖啡MulyCoffee&Bistro(张江AI未来街区-C街区店),海科路999弄6号楼,121.608988,31.18288,浦东新区,独立/精品,0,3,3,13
B0FFI90U2L,星巴克臻选(环球金融店),世纪大道100号环球金融中心1层101室,121.507449,31.235095,浦东新区,国际连锁,0,13,42,41
B0G2Z7IPET,Manner Coffee(上海长泰广场店),金科路2889号长泰广场1F层,121.601662,31.205239,浦东新区,本土连锁,1,5,17,17
B0FFM7B97Q,Geographer地理学家咖啡(商场世纪汇广场店),潍坊新村街道世纪汇广场LG1层PA-005(几何书店旁),121.528057,31.227245,浦东新区,独立/精品,1,8,23,38
B0FFFDRS1Z,星巴克(恒生商业广场店),上丰路1702号唐镇恒生广场101室,121.677656,31.240622,浦东新区,国际连锁,0,7,0,5
B0FFMDQZQQ,星巴克上海浦东机场S2国际店,浦东机场S2国际出发层B-24-1,121.807928,31.152777,浦东新区,国际连锁,1,9,1,10
B0JB5Z62RQ,一尺花园(清溪府店),西街160号(近高桥西街停车场、第七人民医院停车场),121.580508,31.343139,浦东新区,独立/精品,0,7,4,4
B0L2P7RHIT,DMCAFE(前滩公园巷店),前滩公园巷S3-103铺,121.473524,31.152951,浦东新区,独立/精品,0,7,9,25
B0FFM89JY5,星巴克臻选(上海复地活力城店),沪南路2229号复地活力城L1005单元,121.564728,31.157793,浦东新区,国际连锁,0,4,13,13
B0FFKNW57A,星巴克(浦东世纪大都会店),世纪大道1217号百联世纪购物中心B1层G59-B01-1-005-006,121.527533,31.229713,浦东新区,国际连锁,1,8,23,35
B0G1RBYVYR,星巴克(上海龙阳广场店),龙阳路2000号110室1层1单元,121.55744,31.203378,浦东新区,国际连锁,1,5,9,13
B00155L8AC,星巴克(蔡伦路店),蔡伦路780号张江药谷大厦1层,121.607085,31.193777,浦东新区,国际连锁,0,8,2,5
B0FFKNXCLN,星巴克(滨江光合新座店),浦东大道1559号滨江光合新座,121.539142,31.244065,浦东新区,国际连锁,1,7,1,6
B0GKCMSBZS,星巴克臻选(上海尚悦湾广场店),银城路66号103b室,121.510202,31.241337,浦东新区,国际连锁,1,13,26,39
B0FFK1HB4O,BLATAGE COFFEE,滨江大道4594号,121.511707,31.218519,浦东新区,独立/精品,0,2,9,8
B0FFKNW9BR,星巴克(川沙百联店),川沙新镇川沙路5398号百联川沙购物中心1层底商,121.698329,31.185722,浦东新区,国际连锁,1,10,7,12
B0H6RS5ZNM,星巴克(锦延路店),锦延路219号(近上海科技馆),121.5406,31.216406,浦东新区,国际连锁,1,3,17,15
B0JKL63HRM,Peet's Coffee皮爷咖啡(百联世纪店),张杨路982号B1层G59-B01-1-007/008商铺,121.527123,31.229749,浦东新区,国际连锁,1,9,23,35
B0GD3K1BNT,瑞幸咖啡(临沂路百联社区店),临沂路140-180号一层G32-F01-1-009,121.512021,31.195259,浦东新区,本土连锁,1,11,4,6
B0FFK6AP69,瑞幸咖啡(置汇旭辉广场店),张杨路2389弄1-2号置汇旭辉广场购物中心负一层10室,121.55568,31.242209,浦东新区,本土连锁,1,7,5,14
B00156F4MX,COSTA COFFEE(上海红枫路店),红枫路399号,121.5937,31.241396,浦东新区,国际连锁,0,6,5,6
B0J2DSVC9H,一尺花园(院士故里店),港西街66号,121.64602,31.02187,浦东新区,独立/精品,0,4,2,13
B0FFG9VEG0,星巴克(亿丰时代广场店),板泉路云台路交叉口(亿丰时代广场1F),121.507889,31.162158,浦东新区,国际连锁,0,6,1,5
B0FFFEAESG,星巴克(浦东星河湾店),锦绣路2580号星河湾商业街1号101铺位,121.53797,31.194247,浦东新区,国际连锁,0,2,0,6
B0J3XDRCHV,COFFEE CUBE,陆家嘴环路717号陆家嘴中心绿地内(西侧),121.504629,31.237419,浦东新区,独立/精品,1,19,59,60
B00156EGV0,星巴克(世纪大都会B1店),福山路312号世纪大都会B1层07单元,121.527476,31.229591,浦东新区,国际连锁,1,9,23,35
B0FFF6XN82,星巴克(上海湾店),浦东南路1138号上海湾1层,121.513669,31.226748,浦东新区,国际连锁,1,8,19,33
B00156GXOV,星巴克(金谊广场店),上南路4467号金谊广场1层-1室,121.513467,31.140086,浦东新区,国际连锁,1,2,2,4
B0FFITBRFP,Seesaw Coffee(尚悦湾广场店),银城路66号尚悦湾1层113B商铺,121.510312,31.240847,浦东新区,本土连锁,1,13,23,39
B0FFGRDSMO,星巴克(三钢里店),上南路1212-2号(成山路地铁站4号口步行350米),121.495038,31.173447,浦东新区,国际连锁,1,9,3,6
B0GRYCUZNO,星巴克臻选(上海华润时代广场店),张杨路500号华润时代广场一楼,121.51771,31.227357,浦东新区,国际连锁,2,8,29,50
B0JK7XRS76,瑞幸咖啡(龙阳广场店),龙阳路2000号龙阳广场一层109-2室,121.557022,31.20336,浦东新区,本土连锁,1,8,8,11
B0FFHTZNL5,星巴克(城建大厦店),福山路500号城建国际中心1层,121.531841,31.222182,浦东新区,国际连锁,2,6,16,26
B0FFIPIHQ4,星巴克(置汇旭辉广场店),张杨路2389弄LCM置汇旭辉广场,121.554725,31.242975,浦东新区,国际连锁,1,7,5,14
B0JUZU9RS7,瑞幸咖啡(陆家嘴正大广场店),陆家嘴环路157号,121.499551,31.237232,浦东新区,本土连锁,1,9,45,38
B0I1TA7B7D,星巴克臻选(长泰广场店),祖冲之路1239弄5座1E13-1单元,121.602778,31.204973,浦东新区,国际连锁,1,6,16,16
B0FFF3AUC5,星巴克臻选(碧云路店),碧云路1156号&1160号全家旁边,121.588752,31.242386,浦东新区,国际连锁,0,4,8,9
B0FFKNW576,星巴克(东方明珠店),世纪大道1号广场1号铺位,121.500086,31.238855,浦东新区,国际连锁,1,10,41,42
B0KGTSCM5S,一尺花园(李氏民宅店),泾南路34号(北洋泾路地铁站1号口直行260米),121.554158,31.241082,浦东新区,独立/精品,1,9,5,14
B0KRKUDPV6,一尺花园(康桥店),康沈路669号,121.573803,31.134488,浦东新区,独立/精品,0,5,3,3
B0KRROX4LG,星巴克(前滩太古里店),东育路500弄前滩太古里中央公园L1层C-L1-01,121.480731,31.153094,浦东新区,国际连锁,1,8,30,48
B0GK57BN5Q,星巴克(国金中心店),世纪大道8号上海国金中心D座商场裙房LG1-39室,121.502084,31.236618,浦东新区,国际连锁,1,14,64,54
B0H60NGNJQ,星巴克(上海世博源世博大道店),世博大道1368号1区1L107室,121.492006,31.186867,浦东新区,国际连锁,1,4,13,15
B0FFIG711W,星巴克上海中心B2店,银城中路501号B2-9,121.505531,31.233544,浦东新区,国际连锁,0,14,42,38
B0K2HHDW8W,W Coffee SH GardenBistro(世博店),上钢新村街道济坤路100号-2(东游中心南侧),121.481598,31.181785,浦东新区,独立/精品,1,2,5,6
B0LGF7RSDR,一尺花园(前滩友城公园店),前耀路185号(近友城公园1号门),121.47352,31.160447,浦东新区,独立/精品,0,2,1,3
B0FFGXQ2G2,星巴克咖啡(上海比斯特购物村店),申迪东路88号上海奕欧来奥特莱斯月牙畔D5单元,121.679062,31.138986,浦东新区,国际连锁,0,4,2,2
B0JADSE94B,一尺花园(牡丹园店),兰谷路500号,121.594926,31.321283,浦东新区,独立/精品,0,4,1,7
B0J30SA0YA,一尺花园(上海金桥店),金桥路535号EKA天物第19幢,121.576833,31.265278,浦东新区,独立/精品,0,10,5,7
B0KRFCSBH3,一尺花园(滨江森林公园店),崇景路9号滨江森林公园二期内,121.531658,31.377694,浦东新区,独立/精品,0,2,1,1
B00156EFUC,星巴克(滨江店),滨江大道富都段,121.497481,31.235067,浦东新区,国际连锁,0,4,36,25
B0IK3MPJNK,一尺花园(世纪公园店),"花木路809号世纪公园内(近7号门,步行至门店三到五分钟)",121.548384,31.211988,浦东新区,独立/精品,1,6,2,5
B0K63SNIU3,一尺花园(世博文化公园店),世博大道2200号,121.469585,31.180085,浦东新区,独立/精品,0,0,1,3
B0LARUBDQX,一尺花园(前滩休闲公园店),前滩大道700弄5号6号(休闲公园13号门),121.464568,31.148898,浦东新区,独立/精品,0,1,1,6
B00156E1KR,星巴克臻选(浦东嘉里城店),花木路1378号浦东嘉里城商场一层L110单元,121.563155,31.212081,浦东新区,国际连锁,1,4,10,15
B0FFKM8UF3,一尺花园(陶家宅1号店),王桥路999号陶家宅1号,121.701253,31.211512,浦东新区,独立/精品,0,2,2,1
B0GUA4A5EV,Peet's Coffee皮爷咖啡(浦东世纪汇店),中国(上海)自由贸易试验区世纪大道1192号L1层030、031a室,121.527005,31.226946,浦东新区,国际连锁,1,11,24,37
B0FFHLQXCN,星巴克臻选(浦建路店),浦建路118号巴黎春天1层(塘桥地铁站2号口旁),121.519486,31.20874,浦东新区,国际连锁,1,11,5,14
B0FFFCOP9W,星巴克臻选(金桥国际店),张扬路3611号金桥国际商业广场2座2层212号,121.579051,31.25669,浦东新区,国际连锁,1,8,15,11
B0IBGSQTF8,一尺花园(新场古镇店),海泉街46号(近新场古镇游客中心停车场),121.64459,31.02558,浦东新区,独立/精品,0,9,2,16
B00155H8T0,星巴克臻选(96广场店),陆家嘴东方路796号九六广场F1层,121.524765,31.22779,浦东新区,国际连锁,1,11,24,36
B0FFGYRV9J,星巴克(富荟商业广场店),樱花路80弄富荟商业广场1号,121.545593,31.204583,浦东新区,国际连锁,0,10,4,9
B0HAXNKTQW,星巴克臻选(上海啦啦宝都店),新金桥路738号LaLaport上海金桥1F层,121.60403,31.252974,浦东新区,国际连锁,0,4,0,10
B0FFFH95JA,星巴克臻选(汇智广场店),金科路3057号汇智国际商业中心1层L1-1A室,121.601193,31.203687,浦东新区,国际连锁,1,7,16,17
B0IBUHRSB1,星巴克咖啡(浦东机场T2到达店),浦东机场迎宾大道8000号二号候机楼到达公众商业区域餐饮项目,121.809484,31.150637,浦东新区,国际连锁,1,4,2,11
B0FFFEGUIN,星巴克(利津路店),利津路1275、1277号1F,121.593718,31.281314,浦东新区,国际连锁,0,6,0,4
B0FFH7VTYB,星巴克(富都广场店),东方路1367号富都广场F1层L1-1A,121.528738,31.212001,浦东新区,国际连锁,1,7,7,9
B0H6O5SR6R,星巴克咖啡(世纪汇广场1F店),世纪大道1192号L1层037号,121.526416,31.227634,浦东新区,国际连锁,1,10,24,35
B0FFHPU257,星巴克臻选(周浦万达店),周浦镇年家浜路518号周浦万达广场157商铺,121.568974,31.114929,浦东新区,国际连锁,1,5,12,9
B0H2V5WPFU,Manner Coffee(上海世纪公园店),世纪公园1号门内镜天湖对面,121.547716,31.216127,浦东新区,本土连锁,1,2,4,4
B0KA551F6H,一尺花园(周浦文化公园店),周邓公路6851号(2号门直行100米到中心广场后右转直行约300米),121.595832,31.111898,浦东新区,独立/精品,0,4,1,4
B0I1CCB8HF,星巴克臻选(上海前滩友城公园店),前耀路139号一层,121.473427,31.159676,浦东新区,国际连锁,0,2,1,4
B0IRBU0V81,Manner Coffee(迪士尼小镇店),申迪西路255弄640号,121.661049,31.139685,浦东新区,本土连锁,0,2,6,4
B0FFM5M8YD,臻选星巴克专星送(上海晶耀前滩店),耀体路212号1层L119室,121.476711,31.152606,浦东新区,国际连锁,1,9,22,37
B0I1SCKZ40,星巴克臻选(上海世博文化公园店),上钢新村街道国展路108号,121.473313,31.180635,浦东新区,国际连锁,0,0,2,5
B0I2GG2QP1,瑞幸咖啡(世博源三区店),国展路839号上海华电大厦一层103室,121.492139,31.184651,浦东新区,本土连锁,2,7,13,19
B0KUD5F8IV,AS Garden&Cafe,陆家嘴富城路199号(陆家嘴地铁站9B口步行410米),121.502016,31.232041,浦东新区,独立/精品,0,12,34,29
B0HUPNN6KC,明珠生活美学馆(东方明珠店),世纪大道1号东方明珠8号门(味千拉面对面),121.500783,31.23962,浦东新区,独立/精品,1,8,41,34
B0L2UREYRK,CAFE HOOOLIDAY(前滩太古里店),东育路500弄1-9号前滩太古里石区L1层S-L1-18,121.481637,31.152059,浦东新区,独立/精品,1,7,28,38
B0K6GAZPJ7,云朵邮局·咖啡(装修中),世博大道1234号(中华艺术宫地铁站4号口步行100米),121.493065,31.18651,浦东新区,独立/精品,2,4,12,19
